generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1782490052-qOh2MJdNTk5WRqhrvjfT,2026-06-26 16:07:32.109,0.000282,,-0.000348,,0,1109,107,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,4674,964,finance-parse-eval,menara-sunnah
gen-1782490046-5kF00OxwMhfpBXi7kw0b,2026-06-26 16:07:25.774,0.000288,,-0.000348,,0,1111,110,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,6009,669,finance-parse-eval,menara-sunnah
gen-1782490038-JPY4xvMbgkdHdtzxrFZM,2026-06-26 16:07:17.908,0.000279,,-0.000348,,0,1114,104,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,7522,495,finance-parse-eval,menara-sunnah
gen-1782490017-xQDycf7Seq1Y3P5g3E1z,2026-06-26 16:06:57.287,0.000452,,-0.000348,,0,1113,203,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,20204,666,finance-parse-eval,menara-sunnah
gen-1782490004-JDiBYTsLhdnutbtfMl03,2026-06-26 16:06:44.072,0.000814,,-0.00002,,0,1138,217,0,64,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,12868,734,finance-parse-eval,menara-sunnah
gen-1782490001-U9W3Jo9bz7DRw5TTp2lq,2026-06-26 16:06:41.267,0.000391,,-0.000566,,0,1183,113,0,1157,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2420,2033,finance-parse-eval,menara-sunnah
gen-1782489997-FpeQ9u9bnUdJFI5oZF3H,2026-06-26 16:06:37.191,0.000554,,-0.000565,,0,1182,187,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,3662,2070,finance-parse-eval,menara-sunnah
gen-1782489995-CwetDN0xHdKdBIiNpiIk,2026-06-26 16:06:35.470,0.000249,,-0.000565,,0,1183,48,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1378,1373,finance-parse-eval,menara-sunnah
gen-1782489989-n07ouL68M2dsSEBiWQSM,2026-06-26 16:06:28.996,0.000845,,-0.000566,,0,1210,312,0,1156,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,6074,2282,finance-parse-eval,menara-sunnah
gen-1782489986-KzXxGIlaYnr4AkZA2svo,2026-06-26 16:06:26.173,0.000393,,-0.000566,,0,1186,113,0,1157,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2446,2090,finance-parse-eval,menara-sunnah
gen-1782489982-mq8iVFPVQ8cu6zvaaljb,2026-06-26 16:06:22.021,0.000556,,-0.000568,,0,1181,189,0,1160,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,3688,2059,finance-parse-eval,menara-sunnah
gen-1782489976-VBsbkaUY6LKUzAyfOS5k,2026-06-26 16:06:16.008,0.000762,,-0.000565,,0,1180,282,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,5534,1981,finance-parse-eval,menara-sunnah
gen-1782489970-7NM1VOorTOmIZXJZpqkB,2026-06-26 16:06:10.491,0.000747,,-0.000565,,0,1180,275,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,5235,1797,finance-parse-eval,menara-sunnah
gen-1782489964-3f3hO5gYX9upgdDD5OiV,2026-06-26 16:06:04.618,0.000786,,-0.000566,,0,1196,289,0,1156,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,5410,2121,finance-parse-eval,menara-sunnah
gen-1782489961-PLKZFObR1HGCF5Oxrb5X,2026-06-26 16:06:01.190,0.000417,,-0.000566,,0,1179,126,0,1157,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,3035,2508,finance-parse-eval,menara-sunnah
gen-1782489957-xyXncU6bFBypSDBseba5,2026-06-26 16:05:56.998,0.000569,,-0.000566,,0,1186,193,0,1157,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,3798,2201,finance-parse-eval,menara-sunnah
gen-1782489954-OPrJ4gLlPAyfubfmjsm5,2026-06-26 16:05:53.803,0.000416,,-0.000565,,0,1186,123,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2709,2123,finance-parse-eval,menara-sunnah
gen-1782489951-czLYagmkEJC5iRcjCBmh,2026-06-26 16:05:50.859,0.000387,,-0.000566,,0,1176,113,0,1157,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2542,2090,finance-parse-eval,menara-sunnah
gen-1782489948-VBEBMB9nPQ4DoIwruVq0,2026-06-26 16:05:48.019,0.000383,,-0.000565,,0,1171,112,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2403,2077,finance-parse-eval,menara-sunnah
gen-1782489944-J9TOsRZVmDp22tKK0Sfv,2026-06-26 16:05:43.791,0.000553,,-0.000565,,0,1187,185,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,3753,2139,finance-parse-eval,menara-sunnah
gen-1782489939-LZpfKzdamo0ROj6gRCOG,2026-06-26 16:05:39.571,0.000565,,-0.000566,,0,1187,191,0,1157,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,3833,2097,finance-parse-eval,menara-sunnah
gen-1782489937-CR3UKIV308At2tgxnkx0,2026-06-26 16:05:35.789,0.000386,,-0.000566,,0,1174,113,0,1157,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2424,1973,finance-parse-eval,menara-sunnah
gen-1782489933-xaC50NE2J9b1bVxiPlIO,2026-06-26 16:05:32.937,0.000386,,-0.000565,,0,1176,112,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2415,1963,finance-parse-eval,menara-sunnah
gen-1782489931-f1EPA3hQfAshtlZ7elp4,2026-06-26 16:05:31.100,0.000256,,-0.000565,,0,1176,53,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1494,1475,finance-parse-eval,menara-sunnah
gen-1782489927-7uUNxrBgAh0MrDgS3aOp,2026-06-26 16:05:27.675,0.000454,,-0.000566,,0,1186,141,0,1157,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,3031,2151,finance-parse-eval,menara-sunnah
gen-1782489925-Dclspnvf1OmfwlCWC8kI,2026-06-26 16:05:24.937,0.000379,,-0.000565,,0,1179,108,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2322,2212,finance-parse-eval,menara-sunnah
gen-1782489922-HjspupxixtAiiQNI59AM,2026-06-26 16:05:22.179,0.00039,,-0.000565,,0,1168,116,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2377,1924,finance-parse-eval,menara-sunnah
gen-1782489916-5u6oE2CQI6TOsOOC3JQM,2026-06-26 16:05:16.710,0.000598,,-0.000565,,0,1181,207,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,5061,3073,finance-parse-eval,menara-sunnah
gen-1782489914-ZoMrDiuDZFFLGLT0CtPa,2026-06-26 16:05:13.839,0.000403,,-0.000565,,0,1183,118,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2502,1966,finance-parse-eval,menara-sunnah
gen-1782489911-MHb32dFrvFBxys2nimXc,2026-06-26 16:05:11.153,0.000278,,-0.000565,,0,1176,63,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1713,1555,finance-parse-eval,menara-sunnah
gen-1782489908-DE4T5mp7cV0PTUAslAAN,2026-06-26 16:05:08.361,0.000387,,-0.000565,,0,1175,113,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2377,1981,finance-parse-eval,menara-sunnah
gen-1782489905-EvdYwv4oI1N7kP9tpUWq,2026-06-26 16:05:05.449,0.000382,,-0.000565,,0,1174,111,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2520,2064,finance-parse-eval,menara-sunnah
gen-1782489899-fxGG7TBLC4Z76eS0aXlT,2026-06-26 16:04:59.597,0.000777,,-0.000565,,0,1190,286,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,5407,3007,finance-parse-eval,menara-sunnah
gen-1782489897-nnxamdNa498HwJf9pT6w,2026-06-26 16:04:56.835,0.00039,,-0.000565,,0,1180,113,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2374,1914,finance-parse-eval,menara-sunnah
gen-1782489894-C8AvkgHSnYnzUYY8vOuL,2026-06-26 16:04:54.016,0.000383,,-0.000565,,0,1172,112,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2417,2061,finance-parse-eval,menara-sunnah
gen-1782489892-WzpkqpebDIS2FNG65x19,2026-06-26 16:04:52.056,0.000263,,-0.000565,,0,1173,57,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1594,1564,finance-parse-eval,menara-sunnah
gen-1782489886-jRDvClQzfBL6Z50beP0l,2026-06-26 16:04:46.672,0.000748,,-0.000565,,0,1205,269,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,4893,1948,finance-parse-eval,menara-sunnah
gen-1782489882-EUNPL65ZAGEvRNWLsviP,2026-06-26 16:04:41.840,0.000555,,-0.000566,,0,1181,188,0,1157,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,4397,2175,finance-parse-eval,menara-sunnah
gen-1782489879-iB0Q67zDYcn3Tn2jFXNT,2026-06-26 16:04:38.933,0.000396,,-0.000565,,0,1172,118,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2511,2104,finance-parse-eval,menara-sunnah
gen-1782489876-fm7wetO6dvTUUsJZjhPP,2026-06-26 16:04:36.074,0.000382,,-0.000565,,0,1178,110,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2434,2109,finance-parse-eval,menara-sunnah
gen-1782489873-zwZ7hHGv54clUW518gXb,2026-06-26 16:04:33.255,0.000382,,-0.000565,,0,1173,111,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2409,2024,finance-parse-eval,menara-sunnah
gen-1782489870-sZYgdw6HXJlSfHowoQV6,2026-06-26 16:04:30.408,0.000389,,-0.000565,,0,1175,114,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2461,1992,finance-parse-eval,menara-sunnah
gen-1782489867-jNIvzU4FJNHdbAyX7OBj,2026-06-26 16:04:27.551,0.000396,,-0.000565,,0,1178,116,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2441,1977,finance-parse-eval,menara-sunnah
gen-1782489863-OuLM4JZVJdftrJhIvQdR,2026-06-26 16:04:23.298,0.00055,,-0.000576,,0,1177,191,0,1176,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,3803,1943,finance-parse-eval,menara-sunnah
gen-1782489859-bqAmxOqWvesXSttcqvrs,2026-06-26 16:04:19.160,0.000557,,-0.000588,,0,1202,193,0,1201,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,3683,2101,finance-parse-eval,menara-sunnah
gen-1782489856-baNE4kzPdqvpVUNeiwhg,2026-06-26 16:04:15.899,0.000118,,-0.000061,,0,1567,134,0,783,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2865,964,,menara-sunnah
gen-1782489853-cmRIMLot7ybgZkEtknY3,2026-06-26 16:04:13.025,0.00014,,-0.000056,,0,1566,222,0,720,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2418,428,,menara-sunnah
gen-1782489851-u57EHrOfej183L1GGTZC,2026-06-26 16:04:11.716,0.000107,,-0.000054,,0,1567,41,0,689,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,953,581,,menara-sunnah
gen-1782489847-V1C5lHyrB84mt4ZPRiyQ,2026-06-26 16:04:07.744,0.000154,,-0.000062,,0,1594,307,0,797,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,3522,803,,menara-sunnah
gen-1782489845-t3EXKydVcrGYlDwZdBDA,2026-06-26 16:04:05.606,0.000122,,-0.000055,,0,1569,121,0,706,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1739,606,,menara-sunnah
gen-1782489842-oEgAUNxSMliSR1wNtFmv,2026-06-26 16:04:02.336,0.000147,,-0.00005,,0,1565,222,0,641,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2800,584,,menara-sunnah
gen-1782489839-0gAaHuTm6KjeGCktzmRf,2026-06-26 16:03:59.233,0.000135,,-0.00006,,0,1563,213,0,765,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2704,390,,menara-sunnah
gen-1782489835-cgfls2VrukLkgx20Ki1W,2026-06-26 16:03:55.623,0.00015,,-0.000061,,0,1566,298,0,783,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,3161,416,,menara-sunnah
gen-1782489831-FmFkElRBOUewBoUH6vvN,2026-06-26 16:03:51.754,0.000157,,-0.000059,,0,1579,316,0,757,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,3393,476,,menara-sunnah
gen-1782489830-6tyCwmyEoTqrHnrPGvU8,2026-06-26 16:03:49.780,0.000118,,-0.00006,,0,1560,126,0,764,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1477,840,,menara-sunnah
gen-1782489827-wPy9nwKwf0iYliYhMqpA,2026-06-26 16:03:46.814,0.000149,,-0.000049,,0,1568,226,0,627,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2508,457,,menara-sunnah
gen-1782489824-qrAe2W8EGRfl6waNeNdH,2026-06-26 16:03:44.082,0.000129,,-0.000049,,0,1567,125,0,626,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2302,1306,,menara-sunnah
gen-1782489822-VSecFeae0GU1dnuCQEVe,2026-06-26 16:03:41.777,0.000121,,-0.000058,,0,1561,137,0,749,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1882,726,,menara-sunnah
gen-1782489820-6KXy2sJgTzK3J23w8KSH,2026-06-26 16:03:39.847,0.000119,,-0.000057,,0,1554,121,0,730,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1497,511,,menara-sunnah
gen-1782489817-TprNrComPouqkjPtWSkm,2026-06-26 16:03:37.043,0.000136,,-0.00006,,0,1569,215,0,768,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2336,556,,menara-sunnah
gen-1782489814-xHBuonquciRQfuDYz1Pt,2026-06-26 16:03:34.092,0.000137,,-0.00006,,0,1569,220,0,768,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2505,483,,menara-sunnah
gen-1782489812-pOiyINcB3U5DEfZ3T96a,2026-06-26 16:03:32.023,0.000121,,-0.000057,,0,1558,130,0,732,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1682,574,,menara-sunnah
gen-1782489810-ity88Om4vyCpXmcr35mh,2026-06-26 16:03:30.142,0.000125,,-0.000052,,0,1560,128,0,670,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1479,346,,menara-sunnah
gen-1782489809-pFZCxvuOwt2FwyPu9Xgy,2026-06-26 16:03:29.171,0.000099,,-0.000058,,0,1558,25,0,747,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,646,414,,menara-sunnah
gen-1782489807-Cg4WictWLSICcjouMtGz,2026-06-26 16:03:27.072,0.000125,,-0.000056,,0,1568,145,0,721,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1688,379,,menara-sunnah
gen-1782489805-XQpLEfILJvVIwn343pNV,2026-06-26 16:03:25.066,0.000128,,-0.000049,,0,1560,123,0,624,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1618,477,,menara-sunnah
gen-1782489802-pteQJNEv1ZlJpu6ES8sH,2026-06-26 16:03:22.734,0.000127,,-0.000049,,0,1552,125,0,636,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1270,352,,menara-sunnah
gen-1782489800-9G1dVwE2SM9L2SDu9Y7k,2026-06-26 16:03:19.833,0.000149,,-0.00005,,0,1564,234,0,641,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2477,663,,menara-sunnah
gen-1782489797-xIwjGagmVeGb7QrWBPBg,2026-06-26 16:03:17.383,0.000128,,-0.000055,,0,1566,151,0,704,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2031,734,,menara-sunnah
gen-1782489796-SXKPmTrhg7EbbED6uhJ6,2026-06-26 16:03:16.018,0.000108,,-0.000053,,0,1559,45,0,685,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1007,415,,menara-sunnah
gen-1782489794-sq4N5XoaPZrpBB9g8PPf,2026-06-26 16:03:13.910,0.000127,,-0.00005,,0,1559,127,0,639,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1727,490,,menara-sunnah
gen-1782489792-HxjfmD8o0FCUbWVgwO1Q,2026-06-26 16:03:11.802,0.000117,,-0.000059,,0,1558,125,0,763,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1717,509,,menara-sunnah
gen-1782489787-3iyfWecGbHozPS8xKJ9s,2026-06-26 16:03:07.337,0.000171,,-0.00005,,0,1574,345,0,645,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,3989,934,,menara-sunnah
gen-1782489785-qVYK6gIryc3TDtScFk3h,2026-06-26 16:03:05.354,0.000122,,-0.000056,,0,1564,130,0,719,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1523,447,,menara-sunnah
gen-1782489783-1fi8aVoqnLsF4FRr4XSI,2026-06-26 16:03:03.357,0.000129,,-0.000048,,0,1557,129,0,622,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1596,354,,menara-sunnah
gen-1782489782-Xe5XaucjJPqTQCCupXjK,2026-06-26 16:03:01.955,0.000096,,-0.000061,,0,1557,25,0,778,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1059,378,,menara-sunnah
gen-1782489778-rpYG2jahtIZfCRNnZpne,2026-06-26 16:02:58.047,0.000156,,-0.000062,,0,1585,321,0,792,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,3450,561,,menara-sunnah
gen-1782489775-5fG7ydvuDsAnt8Tx5sOf,2026-06-26 16:02:55.213,0.000138,,-0.000056,,0,1564,212,0,719,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2410,544,,menara-sunnah
gen-1782489772-yXiGXOLoOW2wLIHbQ82z,2026-06-26 16:02:52.580,0.000129,,-0.000052,,0,1557,147,0,669,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2167,743,,menara-sunnah
gen-1782489770-UhnMpbiILzQfY5TNmW5U,2026-06-26 16:02:50.563,0.000124,,-0.000055,,0,1561,134,0,702,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1623,383,,menara-sunnah
gen-1782489768-0eFuwCEY3iIKgOohmEHR,2026-06-26 16:02:48.633,0.000125,,-0.000051,,0,1557,122,0,653,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1522,474,,menara-sunnah
gen-1782489766-u17stGDcJvEjRyCgUVaN,2026-06-26 16:02:46.687,0.000127,,-0.000051,,0,1559,128,0,654,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1554,587,,menara-sunnah
gen-1782489765-qlWg5XKsPvxiYgnfotj8,2026-06-26 16:02:44.747,0.000124,,-0.000053,,0,1561,125,0,686,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1525,426,,menara-sunnah
gen-1782489762-GFW2ZcXVlWty3TKXs1jy,2026-06-26 16:02:42.096,0.000133,,-0.00006,,0,1560,207,0,764,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2220,454,,menara-sunnah
gen-1782489759-FmVtDBiRDRdthB1FqdtV,2026-06-26 16:02:39.081,0.000144,,-0.000054,,0,1583,220,0,696,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2589,695,,menara-sunnah
gen-1782489758-qg4mIlSnTLiSDaDwmqU2,2026-06-26 16:02:37.803,0.000344,,,,0,1382,229,107,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,800,800,,menara-sunnah
gen-1782489756-aF9jACbDbvBfDQXcc1lH,2026-06-26 16:02:36.357,0.00033,,-0.000096,,0,1382,365,160,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,962,962,,menara-sunnah
gen-1782489755-ICq14XQvgFwm4aUA9Hmu,2026-06-26 16:02:35.512,0.000151,,-0.000096,,0,1384,66,18,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,478,477,,menara-sunnah
gen-1782489753-1YbFcQ1BMVXiMbLMzS8W,2026-06-26 16:02:33.584,0.00037,,-0.000096,,0,1408,426,137,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,958,957,,menara-sunnah
gen-1782489752-W0QOoyvuYRMGk1yQQCtO,2026-06-26 16:02:32.078,0.000228,,-0.000096,,0,1386,194,68,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1125,1124,,menara-sunnah
gen-1782489750-cJlz7OqttlEgEcu5jhi0,2026-06-26 16:02:30.598,0.000284,,-0.000096,,0,1383,288,83,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1065,1065,,menara-sunnah
gen-1782489748-Fa55r0auK0wIasEdlzuP,2026-06-26 16:02:28.424,0.000306,,-0.000096,,0,1383,325,46,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1834,1832,,menara-sunnah
gen-1782489747-ttN61su4hPeIlafvpNoh,2026-06-26 16:02:27.217,0.000311,,-0.000096,,0,1383,333,65,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,839,839,,menara-sunnah
gen-1782489743-HvvSmNycyiX2AjvRfean,2026-06-26 16:02:23.079,0.000468,,,,0,1394,433,148,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1228,1228,,menara-sunnah
gen-1782489742-z1JH8TXGoUk0P40wkTuZ,2026-06-26 16:02:21.944,0.000323,,,,0,1379,194,62,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,747,747,,menara-sunnah
gen-1782489740-5mxtjh43cyxhjCwohIY5,2026-06-26 16:02:20.323,0.000414,,,,0,1386,344,131,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1165,1165,,menara-sunnah
gen-1782489739-jML0zI6Pughf8wT8YSh7,2026-06-26 16:02:19.142,0.000326,,,,0,1383,199,72,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,773,773,,menara-sunnah
gen-1782489735-W0fgpqi3dfz1TjVUmtkB,2026-06-26 16:02:14.896,0.000235,,-0.000096,,0,1379,207,72,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,3916,3780,,menara-sunnah
gen-1782489733-YRKauKToc5SmbNRVpEQL,2026-06-26 16:02:12.981,0.000222,,-0.000096,,0,1372,187,64,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1551,1551,,menara-sunnah
gen-1782489732-vkJQ86KcssVn4hLQhZ1b,2026-06-26 16:02:11.833,0.000382,,,,0,1384,291,91,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,676,675,,menara-sunnah
gen-1782489730-3gnui4mFdo0JBxZdYNfI,2026-06-26 16:02:10.043,0.000373,,,,0,1385,276,61,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1394,1382,,menara-sunnah
gen-1782489725-5u4ZtE5vPNCiHNq13yqe,2026-06-26 16:02:05.134,0.000227,,-0.000096,,0,1376,195,66,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,2049,2049,,menara-sunnah
gen-1782489724-DDndFEbp9nCAnVUr7ove,2026-06-26 16:02:04.209,0.000241,,-0.000096,,0,1379,217,83,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,472,471,,menara-sunnah
gen-1782489723-gmJ8gSH9nzPwWfbABpmS,2026-06-26 16:02:03.629,0.000134,,-0.000096,,0,1376,40,4,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,265,265,,menara-sunnah
gen-1782489722-03AI16lUbGvDC7WMKbHO,2026-06-26 16:02:02.137,0.000261,,-0.000096,,0,1387,249,100,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1056,1037,,menara-sunnah
gen-1782489721-iNhMxbi8nIIsnDH6NBUo,2026-06-26 16:02:01.219,0.000315,,,,0,1376,181,53,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,523,523,,menara-sunnah
gen-1782489719-Ztxo8jepICE8YJtznho0,2026-06-26 16:01:58.835,0.000328,,,,0,1371,204,75,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1255,1255,,menara-sunnah
gen-1782489717-d4X7aBInyOwd5dABDBor,2026-06-26 16:01:57.006,0.000422,,,,0,1383,358,140,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1383,1382,,menara-sunnah
gen-1782489713-CnLJz3YPCkyirKK95oo9,2026-06-26 16:01:53.212,0.000352,,,,0,1382,242,98,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,838,838,,menara-sunnah
gen-1782489712-mteduZe3LLeMgisPFUxu,2026-06-26 16:01:52.347,0.000241,,,,0,1377,59,23,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,499,499,,menara-sunnah
gen-1782489711-fGymiiSCfWF4zgVIkqJl,2026-06-26 16:01:51.216,0.000313,,,,0,1376,178,47,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,775,775,,menara-sunnah
gen-1782489710-dZuuIclYVnDUQNdq0qMZ,2026-06-26 16:01:50.311,0.0002,,-0.000096,,0,1375,151,39,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,479,478,,menara-sunnah
gen-1782489708-NlS6aqvZm4uyROAgnR0f,2026-06-26 16:01:48.605,0.000334,,-0.000096,,0,1391,370,85,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1334,1332,,menara-sunnah
gen-1782489707-XHqySrirw9UivrI7999X,2026-06-26 16:01:47.465,0.000224,,-0.000096,,0,1383,188,66,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,732,732,,menara-sunnah
gen-1782489706-TX8LXxGlbueq4HFtW2lx,2026-06-26 16:01:46.475,0.000341,,,,0,1375,226,92,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,563,563,,menara-sunnah
gen-1782489706-6ZShDAVc8TMpeGX6fyGr,2026-06-26 16:01:45.836,0.000235,,,,0,1373,50,5,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,307,304,,menara-sunnah
